dataset,model,rep,method,level,selected_frac_of_window,realised_recall,has_recall_lower_bound
cic_ids2017_v2,xgb_5class_smote,1,conformal_selection_fdr,0.05,0.20031995200719893,0.9992234015014237,False
cic_ids2017_v2,xgb_5class_smote,1,conformal_selection_fdr,0.1,0.21046842973553967,0.9994822676676158,False
cic_ids2017_v2,xgb_5class_smote,1,conformal_selection_fdr,0.2,0.22821576763485477,1.0,False
cic_ids2017_v2,xgb_5class_smote,2,fixed_risk_crc,0.05,0.18372244163375492,0.9520352605652062,False
cic_ids2017_v2,xgb_5class_smote,2,dual_threshold_deferral,0.05,0.18372244163375492,0.9520352605652062,False
cic_ids2017_v2,xgb_5class_smote,2,fixed_risk_crc,0.1,0.17352397140428935,0.8994036816178377,False
cic_ids2017_v2,xgb_5class_smote,2,dual_threshold_deferral,0.1,0.17357396390541419,0.8996629504796474,False
cic_ids2017_v2,xgb_5class_smote,2,fixed_risk_crc,0.2,0.1550267459881018,0.8037334716100596,False
cic_ids2017_v2,xgb_5class_smote,2,dual_threshold_deferral,0.2,0.15707643853421988,0.8143634949442572,False
cic_ids2017_v2,xgb_5class_smote,2,conformal_selection_fdr,0.05,0.20111983202519623,0.9997407311381903,False
cic_ids2017_v2,xgb_5class_smote,2,conformal_selection_fdr,0.1,0.21091836224566315,0.9997407311381903,False
cic_ids2017_v2,xgb_5class_smote,2,conformal_selection_fdr,0.2,0.22996550517422387,1.0,False
cic_ids2017_v2,xgb_5class_smote,3,fixed_risk_crc,0.05,0.18777183422486626,0.9507864028411973,False
cic_ids2017_v2,xgb_5class_smote,3,dual_threshold_deferral,0.05,0.18777183422486626,0.9507864028411973,False
cic_ids2017_v2,xgb_5class_smote,3,fixed_risk_crc,0.1,0.17672349147627855,0.895738203957382,False
cic_ids2017_v2,xgb_5class_smote,3,dual_threshold_deferral,0.1,0.17672349147627855,0.895738203957382,False
cic_ids2017_v2,xgb_5class_smote,3,fixed_risk_crc,0.2,0.15707643853421988,0.7962962962962963,False
cic_ids2017_v2,xgb_5class_smote,3,dual_threshold_deferral,0.2,0.15707643853421988,0.7962962962962963,False
cic_ids2017_v2,xgb_5class_smote,3,conformal_selection_fdr,0.05,0.2051192321151827,0.9997463216641299,False
cic_ids2017_v2,xgb_5class_smote,3,conformal_selection_fdr,0.1,0.21461780732890068,0.9997463216641299,False
cic_ids2017_v2,xgb_5class_smote,3,conformal_selection_fdr,0.2,0.23456481527770834,1.0,False
cic_ids2017_v2,xgb_5class_smote,4,fixed_risk_crc,0.05,0.18907163925411188,0.9583544946673438,False
cic_ids2017_v2,xgb_5class_smote,4,dual_threshold_deferral,0.05,0.18907163925411188,0.9583544946673438,False
cic_ids2017_v2,xgb_5class_smote,4,fixed_risk_crc,0.1,0.17747337899315102,0.9004570848146267,False
cic_ids2017_v2,xgb_5class_smote,4,dual_threshold_deferral,0.1,0.17747337899315102,0.9004570848146267,False
cic_ids2017_v2,xgb_5class_smote,4,fixed_risk_crc,0.2,0.15827625856121583,0.8037074657186389,False
cic_ids2017_v2,xgb_5class_smote,4,dual_threshold_deferral,0.2,0.15827625856121583,0.8037074657186389,False
cic_ids2017_v2,xgb_5class_smote,4,conformal_selection_fdr,0.05,0.20386941958706195,1.0,False
cic_ids2017_v2,xgb_5class_smote,4,conformal_selection_fdr,0.1,0.21331800229965506,1.0,False
cic_ids2017_v2,xgb_5class_smote,4,conformal_selection_fdr,0.2,0.23186522021696745,1.0,False
cic_ids2017_v2,xgb_5class_smote,5,fixed_risk_crc,0.05,0.18617207418887166,0.9518565941101153,False
cic_ids2017_v2,xgb_5class_smote,5,dual_threshold_deferral,0.05,0.18617207418887166,0.9518565941101153,False
cic_ids2017_v2,xgb_5class_smote,5,fixed_risk_crc,0.1,0.1747237914312853,0.8950064020486556,False
cic_ids2017_v2,xgb_5class_smote,5,dual_threshold_deferral,0.1,0.1747237914312853,0.8950064020486556,False
cic_ids2017_v2,xgb_5class_smote,5,fixed_risk_crc,0.2,0.15737639354096886,0.806145966709347,False
cic_ids2017_v2,xgb_5class_smote,5,dual_threshold_deferral,0.2,0.15737639354096886,0.806145966709347,False
cic_ids2017_v2,xgb_5class_smote,5,conformal_selection_fdr,0.05,0.20361945708143778,0.9997439180537772,False
cic_ids2017_v2,xgb_5class_smote,5,conformal_selection_fdr,0.1,0.21446782982552617,0.9997439180537772,False
cic_ids2017_v2,xgb_5class_smote,5,conformal_selection_fdr,0.2,0.23246513023046542,1.0,False
cic_ids2017_v2,xgb_5class_smote,6,fixed_risk_crc,0.05,0.18837174423836425,0.9506828528072838,False
cic_ids2017_v2,xgb_5class_smote,6,dual_threshold_deferral,0.05,0.1884717292406139,0.951188669701568,False
cic_ids2017_v2,xgb_5class_smote,6,fixed_risk_crc,0.1,0.17747337899315102,0.8968133535660091,False
cic_ids2017_v2,xgb_5class_smote,6,dual_threshold_deferral,0.1,0.17752337149427586,0.8970662620131512,False
cic_ids2017_v2,xgb_5class_smote,6,fixed_risk_crc,0.2,0.1604759286107084,0.8110773899848255,False
cic_ids2017_v2,xgb_5class_smote,6,dual_threshold_deferral,0.2,0.1604759286107084,0.8110773899848255,False
cic_ids2017_v2,xgb_5class_smote,6,conformal_selection_fdr,0.05,0.20496925461180823,0.9992412746585736,False
cic_ids2017_v2,xgb_5class_smote,6,conformal_selection_fdr,0.1,0.21461780732890068,0.9994941831057157,False
cic_ids2017_v2,xgb_5class_smote,6,conformal_selection_fdr,0.2,0.23456481527770834,1.0,False
cic_ids2017_v2,xgb_5class_smote,7,fixed_risk_crc,0.05,0.18677198420236965,0.9508029569207239,False
cic_ids2017_v2,xgb_5class_smote,7,dual_threshold_deferral,0.05,0.18677198420236965,0.9508029569207239,False
cic_ids2017_v2,xgb_5class_smote,7,fixed_risk_crc,0.1,0.1763235514672799,0.898801937292888,False
cic_ids2017_v2,xgb_5class_smote,7,dual_threshold_deferral,0.1,0.17642353646952957,0.8993117512108081,False
cic_ids2017_v2,xgb_5class_smote,7,fixed_risk_crc,0.2,0.15802629605559165,0.8057608972724956,False
cic_ids2017_v2,xgb_5class_smote,7,dual_threshold_deferral,0.2,0.15802629605559165,0.8057608972724956,False
cic_ids2017_v2,xgb_5class_smote,7,conformal_selection_fdr,0.05,0.20496925461180823,1.0,False
cic_ids2017_v2,xgb_5class_smote,7,conformal_selection_fdr,0.1,0.21421786731990203,1.0,False
cic_ids2017_v2,xgb_5class_smote,7,conformal_selection_fdr,0.2,0.23296505524171374,1.0,False
cic_ids2017_v2,xgb_5class_smote,8,fixed_risk_crc,0.05,0.18807178923161524,0.9537953795379538,False
cic_ids2017_v2,xgb_5class_smote,8,dual_threshold_deferral,0.05,0.18812178173274008,0.954049251078954,False
cic_ids2017_v2,xgb_5class_smote,8,fixed_risk_crc,0.1,0.17662350647402889,0.8964204112718964,False
cic_ids2017_v2,xgb_5class_smote,8,dual_threshold_deferral,0.1,0.17682347647852822,0.8974358974358975,False
cic_ids2017_v2,xgb_5class_smote,8,fixed_risk_crc,0.2,0.15732640103984402,0.7984259964457985,False
cic_ids2017_v2,xgb_5class_smote,8,dual_threshold_deferral,0.2,0.15732640103984402,0.7984259964457985,False
cic_ids2017_v2,xgb_5class_smote,8,conformal_selection_fdr,0.05,0.2052692096185572,1.0,False
cic_ids2017_v2,xgb_5class_smote,8,conformal_selection_fdr,0.1,0.21521771734239864,1.0,False
cic_ids2017_v2,xgb_5class_smote,8,conformal_selection_fdr,0.2,0.23641453781932711,1.0,False
cic_ids2017_v2,xgb_5class_smote,9,fixed_risk_crc,0.05,0.18897165425186221,0.9568856200862288,False
cic_ids2017_v2,xgb_5class_smote,9,dual_threshold_deferral,0.05,0.18912163175523672,0.957646462084707,False
cic_ids2017_v2,xgb_5class_smote,9,fixed_risk_crc,0.1,0.17722341648752687,0.898808014202384,False
cic_ids2017_v2,xgb_5class_smote,9,dual_threshold_deferral,0.1,0.1772734089886517,0.8990616282018767,False
cic_ids2017_v2,xgb_5class_smote,9,fixed_risk_crc,0.2,0.15827625856121583,0.8026883083946234,False
cic_ids2017_v2,xgb_5class_smote,9,dual_threshold_deferral,0.2,0.15827625856121583,0.8026883083946234,False
cic_ids2017_v2,xgb_5class_smote,9,conformal_selection_fdr,0.05,0.20521921711743238,0.9997463860005072,False
cic_ids2017_v2,xgb_5class_smote,9,conformal_selection_fdr,0.1,0.2137179423086537,0.9997463860005072,False
cic_ids2017_v2,xgb_5class_smote,9,conformal_selection_fdr,0.2,0.2327150927360896,1.0,False
cic_ids2017_v2,xgb_5class_smote,10,fixed_risk_crc,0.05,0.1870219467079938,0.9579271421241662,False
cic_ids2017_v2,xgb_5class_smote,10,dual_threshold_deferral,0.05,0.18707193920911863,0.9581836839404823,False
cic_ids2017_v2,xgb_5class_smote,10,fixed_risk_crc,0.1,0.17627355896615507,0.9040533606977937,False
cic_ids2017_v2,xgb_5class_smote,10,dual_threshold_deferral,0.1,0.17627355896615507,0.9040533606977937,False
cic_ids2017_v2,xgb_5class_smote,10,fixed_risk_crc,0.2,0.15767634854771784,0.8088763468445357,False
cic_ids2017_v2,xgb_5class_smote,10,dual_threshold_deferral,0.2,0.15767634854771784,0.8088763468445357,False
cic_ids2017_v2,xgb_5class_smote,10,conformal_selection_fdr,0.05,0.20341948707693847,0.9997434581836839,False
cic_ids2017_v2,xgb_5class_smote,10,conformal_selection_fdr,0.1,0.2117682347647853,0.9997434581836839,False
cic_ids2017_v2,xgb_5class_smote,10,conformal_selection_fdr,0.2,0.22981552767084937,1.0,False
cic_ids2017_v2,xgb_5class_smote,11,fixed_risk_crc,0.05,0.1838224266360046,0.9515794924909373,False
cic_ids2017_v2,xgb_5class_smote,11,dual_threshold_deferral,0.05,0.18387241913712943,0.9518384256861729,False
cic_ids2017_v2,xgb_5class_smote,11,fixed_risk_crc,0.1,0.17282407638854172,0.8951320559295701,False
cic_ids2017_v2,xgb_5class_smote,11,dual_threshold_deferral,0.1,0.17282407638854172,0.8951320559295701,False
cic_ids2017_v2,xgb_5class_smote,11,fixed_risk_crc,0.2,0.15567664850272458,0.8063179699637494,False
cic_ids2017_v2,xgb_5class_smote,11,dual_threshold_deferral,0.2,0.15572664100384942,0.806576903158985,False
cic_ids2017_v2,xgb_5class_smote,11,conformal_selection_fdr,0.05,0.2004699295105734,1.0,False
cic_ids2017_v2,xgb_5class_smote,11,conformal_selection_fdr,0.1,0.20896865470179474,1.0,False
cic_ids2017_v2,xgb_5class_smote,11,conformal_selection_fdr,0.2,0.22576613507973803,1.0,False
cic_ids2017_v2,xgb_5class_smote,12,fixed_risk_crc,0.05,0.19107133929910514,0.9602315630505915,False
cic_ids2017_v2,xgb_5class_smote,12,dual_threshold_deferral,0.05,0.19107133929910514,0.9602315630505915,False
cic_ids2017_v2,xgb_5class_smote,12,fixed_risk_crc,0.1,0.1799730040493926,0.9051094890510949,False
cic_ids2017_v2,xgb_5class_smote,12,dual_threshold_deferral,0.1,0.1801229815527671,0.9058645859551976,False
cic_ids2017_v2,xgb_5class_smote,12,fixed_risk_crc,0.2,0.16152577113432984,0.8127359677825321,False
cic_ids2017_v2,xgb_5class_smote,12,dual_threshold_deferral,0.2,0.16157576363545467,0.8129876667505663,False
cic_ids2017_v2,xgb_5class_smote,12,conformal_selection_fdr,0.05,0.2066689996500525,0.9997483010319658,False
cic_ids2017_v2,xgb_5class_smote,12,conformal_selection_fdr,0.1,0.21621756736489525,0.9997483010319658,False
cic_ids2017_v2,xgb_5class_smote,12,conformal_selection_fdr,0.2,0.23641453781932711,1.0,False
cic_ids2017_v2,xgb_5class_smote,13,fixed_risk_crc,0.05,0.19062140678898165,0.9574735782586814,False
cic_ids2017_v2,xgb_5class_smote,13,dual_threshold_deferral,0.05,0.19062140678898165,0.9574735782586814,False
cic_ids2017_v2,xgb_5class_smote,13,fixed_risk_crc,0.1,0.17907313902914562,0.900603925515853,False
cic_ids2017_v2,xgb_5class_smote,13,dual_threshold_deferral,0.1,0.17912313153027046,0.9008555611474585,False
cic_ids2017_v2,xgb_5class_smote,13,fixed_risk_crc,0.2,0.16187571864220368,0.8142929038751887,False
cic_ids2017_v2,xgb_5class_smote,13,dual_threshold_deferral,0.2,0.16187571864220368,0.8142929038751887,False
cic_ids2017_v2,xgb_5class_smote,13,conformal_selection_fdr,0.05,0.20631905214217866,1.0,False
cic_ids2017_v2,xgb_5class_smote,13,conformal_selection_fdr,0.1,0.2167674848772684,1.0,False
cic_ids2017_v2,xgb_5class_smote,13,conformal_selection_fdr,0.2,0.23606459031145327,1.0,False
cic_ids2017_v2,xgb_5class_smote,14,fixed_risk_crc,0.05,0.18682197670349449,0.95814072932717,False
cic_ids2017_v2,xgb_5class_smote,14,dual_threshold_deferral,0.05,0.18682197670349449,0.95814072932717,False
cic_ids2017_v2,xgb_5class_smote,14,fixed_risk_crc,0.1,0.1751737239414088,0.8995891114535183,False
cic_ids2017_v2,xgb_5class_smote,14,dual_threshold_deferral,0.1,0.17522371644253362,0.8998459167950693,False
cic_ids2017_v2,xgb_5class_smote,14,fixed_risk_crc,0.2,0.15832625106234066,0.8130457113507961,False
cic_ids2017_v2,xgb_5class_smote,14,dual_threshold_deferral,0.2,0.15832625106234066,0.8130457113507961,False
cic_ids2017_v2,xgb_5class_smote,14,conformal_selection_fdr,0.05,0.202669599560066,1.0,False
cic_ids2017_v2,xgb_5class_smote,14,conformal_selection_fdr,0.1,0.21351797230415437,1.0,False
cic_ids2017_v2,xgb_5class_smote,14,conformal_selection_fdr,0.2,0.23186522021696745,1.0,False
cic_ids2017_v2,xgb_5class_smote,15,fixed_risk_crc,0.05,0.18792181172824077,0.9593558282208589,False
cic_ids2017_v2,xgb_5class_smote,15,dual_threshold_deferral,0.05,0.18792181172824077,0.9593558282208589,False
cic_ids2017_v2,xgb_5class_smote,15,fixed_risk_crc,0.1,0.1769734539819027,0.9046523517382413,False
cic_ids2017_v2,xgb_5class_smote,15,dual_threshold_deferral,0.1,0.17702344648302754,0.9049079754601227,False
cic_ids2017_v2,xgb_5class_smote,15,fixed_risk_crc,0.2,0.15687646852972054,0.8018916155419223,False
cic_ids2017_v2,xgb_5class_smote,15,dual_threshold_deferral,0.2,0.15687646852972054,0.8018916155419223,False
cic_ids2017_v2,xgb_5class_smote,15,conformal_selection_fdr,0.05,0.20356946458031294,0.9994887525562373,False
cic_ids2017_v2,xgb_5class_smote,15,conformal_selection_fdr,0.1,0.2140178973154027,0.9994887525562373,False
cic_ids2017_v2,xgb_5class_smote,15,conformal_selection_fdr,0.2,0.23246513023046542,1.0,False
cic_ids2017_v2,xgb_5class_smote,16,fixed_risk_crc,0.05,0.1884717292406139,0.9517189079878665,False
cic_ids2017_v2,xgb_5class_smote,16,dual_threshold_deferral,0.05,0.1884717292406139,0.9517189079878665,False
cic_ids2017_v2,xgb_5class_smote,16,fixed_risk_crc,0.1,0.17732340148977654,0.8963599595551062,False
cic_ids2017_v2,xgb_5class_smote,16,dual_threshold_deferral,0.1,0.17742338649202619,0.8966127401415571,False
cic_ids2017_v2,xgb_5class_smote,16,fixed_risk_crc,0.2,0.15897615357696346,0.8035894843276037,False
cic_ids2017_v2,xgb_5class_smote,16,dual_threshold_deferral,0.2,0.15897615357696346,0.8035894843276037,False
cic_ids2017_v2,xgb_5class_smote,16,conformal_selection_fdr,0.05,0.2057191421286807,0.999747219413549,False
cic_ids2017_v2,xgb_5class_smote,16,conformal_selection_fdr,0.1,0.2161175823626456,0.999747219413549,False
cic_ids2017_v2,xgb_5class_smote,16,conformal_selection_fdr,0.2,0.23461480777883317,1.0,False
cic_ids2017_v2,xgb_5class_smote,17,fixed_risk_crc,0.05,0.18977153426985952,0.952476741262258,False
cic_ids2017_v2,xgb_5class_smote,17,dual_threshold_deferral,0.05,0.18977153426985952,0.952476741262258,False
cic_ids2017_v2,xgb_5class_smote,17,fixed_risk_crc,0.1,0.17767334899765036,0.8931355292934373,False
cic_ids2017_v2,xgb_5class_smote,17,dual_threshold_deferral,0.1,0.17767334899765036,0.8931355292934373,False
cic_ids2017_v2,xgb_5class_smote,17,fixed_risk_crc,0.2,0.16067589861520773,0.8078953985416143,False
cic_ids2017_v2,xgb_5class_smote,17,dual_threshold_deferral,0.2,0.16067589861520773,0.8078953985416143,False
cic_ids2017_v2,xgb_5class_smote,17,conformal_selection_fdr,0.05,0.20711893216017596,0.9994971083731455,False
cic_ids2017_v2,xgb_5class_smote,17,conformal_selection_fdr,0.1,0.21711743238514222,0.9994971083731455,False
cic_ids2017_v2,xgb_5class_smote,17,conformal_selection_fdr,0.2,0.23396490526421038,1.0,False
cic_ids2017_v2,xgb_5class_smote,18,fixed_risk_crc,0.05,0.18712193171024347,0.9535477284328739,False
cic_ids2017_v2,xgb_5class_smote,18,dual_threshold_deferral,0.05,0.18712193171024347,0.9535477284328739,False
cic_ids2017_v2,xgb_5class_smote,18,fixed_risk_crc,0.1,0.17512373144028395,0.8935681470137825,False
cic_ids2017_v2,xgb_5class_smote,18,dual_threshold_deferral,0.1,0.17527370894365846,0.8943338437978561,False
cic_ids2017_v2,xgb_5class_smote,18,fixed_risk_crc,0.2,0.15932610108483727,0.8129147524247065,False
cic_ids2017_v2,xgb_5class_smote,18,dual_threshold_deferral,0.2,0.15932610108483727,0.8129147524247065,False
cic_ids2017_v2,xgb_5class_smote,18,conformal_selection_fdr,0.05,0.2031695245713143,0.9994895354772844,False
cic_ids2017_v2,xgb_5class_smote,18,conformal_selection_fdr,0.1,0.21306803979403088,0.9994895354772844,False
cic_ids2017_v2,xgb_5class_smote,18,conformal_selection_fdr,0.2,0.23421486776983452,1.0,False
cic_ids2017_v2,xgb_5class_smote,19,fixed_risk_crc,0.05,0.190821376793481,0.9575163398692811,False
cic_ids2017_v2,xgb_5class_smote,19,dual_threshold_deferral,0.05,0.190821376793481,0.9575163398692811,False
cic_ids2017_v2,xgb_5class_smote,19,fixed_risk_crc,0.1,0.1785732140178973,0.8974358974358975,False
cic_ids2017_v2,xgb_5class_smote,19,dual_threshold_deferral,0.1,0.1785732140178973,0.8974358974358975,False
cic_ids2017_v2,xgb_5class_smote,19,fixed_risk_crc,0.2,0.16102584612308155,0.8094519859225742,False
cic_ids2017_v2,xgb_5class_smote,19,dual_threshold_deferral,0.2,0.16102584612308155,0.8094519859225742,False
cic_ids2017_v2,xgb_5class_smote,19,conformal_selection_fdr,0.05,0.2071689246613008,0.9992458521870287,False
cic_ids2017_v2,xgb_5class_smote,19,conformal_selection_fdr,0.1,0.2164175373693946,0.9994972347913524,False
cic_ids2017_v2,xgb_5class_smote,19,conformal_selection_fdr,0.2,0.2365645153227016,1.0,False
cic_ids2017_v2,dnn_5class_smote,0,fixed_risk_crc,0.05,0.19722041693745937,0.9417006109979633,False
cic_ids2017_v2,dnn_5class_smote,0,dual_threshold_deferral,0.05,0.1972704094385842,0.9417006109979633,False
cic_ids2017_v2,dnn_5class_smote,0,fixed_risk_crc,0.1,0.17947307903814427,0.8918024439918534,False
cic_ids2017_v2,dnn_5class_smote,0,dual_threshold_deferral,0.1,0.17947307903814427,0.8918024439918534,False
cic_ids2017_v2,dnn_5class_smote,0,fixed_risk_crc,0.2,0.15772634104884267,0.799643584521385,False
cic_ids2017_v2,dnn_5class_smote,0,dual_threshold_deferral,0.2,0.15772634104884267,0.799643584521385,False
cic_ids2017_v2,dnn_5class_smote,0,conformal_selection_fdr,0.05,0.18547217917312403,0.9111507128309573,False
cic_ids2017_v2,dnn_5class_smote,0,conformal_selection_fdr,0.1,0.20231965205219218,0.9544297352342159,False
cic_ids2017_v2,dnn_5class_smote,0,conformal_selection_fdr,0.2,0.2282657601359796,0.9982179226069247,False
cic_ids2017_v2,dnn_5class_smote,1,fixed_risk_crc,0.05,0.19657051442283657,0.9508154284235051,False
cic_ids2017_v2,dnn_5class_smote,1,dual_threshold_deferral,0.05,0.19657051442283657,0.9508154284235051,False
cic_ids2017_v2,dnn_5class_smote,1,fixed_risk_crc,0.1,0.1790231465280208,0.8998187936836656,False
cic_ids2017_v2,dnn_5class_smote,1,dual_threshold_deferral,0.1,0.1790231465280208,0.8998187936836656,False
cic_ids2017_v2,dnn_5class_smote,1,fixed_risk_crc,0.2,0.15477678348247761,0.7978255242039866,False
cic_ids2017_v2,dnn_5class_smote,1,dual_threshold_deferral,0.2,0.15477678348247761,0.7978255242039866,False
cic_ids2017_v2,dnn_5class_smote,1,conformal_selection_fdr,0.05,0.18367244913263012,0.914315298990422,False
cic_ids2017_v2,dnn_5class_smote,1,conformal_selection_fdr,0.1,0.20031995200719893,0.9557338855811546,False
cic_ids2017_v2,dnn_5class_smote,1,conformal_selection_fdr,0.2,0.22866570014497825,0.9976702045042712,False
cic_ids2017_v2,dnn_5class_smote,2,fixed_risk_crc,0.05,0.19617057441383792,0.9481462276380607,False
cic_ids2017_v2,dnn_5class_smote,2,dual_threshold_deferral,0.05,0.19622056691496276,0.9484054964998704,False
cic_ids2017_v2,dnn_5class_smote,2,fixed_risk_crc,0.1,0.17877318402239664,0.9004407570650765,False
cic_ids2017_v2,dnn_5class_smote,2,dual_threshold_deferral,0.1,0.17877318402239664,0.9004407570650765,False
cic_ids2017_v2,dnn_5class_smote,2,fixed_risk_crc,0.2,0.15572664100384942,0.8029556650246306,False
cic_ids2017_v2,dnn_5class_smote,2,dual_threshold_deferral,0.2,0.15572664100384942,0.8029556650246306,False
cic_ids2017_v2,dnn_5class_smote,2,conformal_selection_fdr,0.05,0.18377243413487976,0.916256157635468,False
cic_ids2017_v2,dnn_5class_smote,2,conformal_selection_fdr,0.1,0.2012698095285707,0.9569613689395904,False
cic_ids2017_v2,dnn_5class_smote,2,conformal_selection_fdr,0.2,0.2284157376393541,0.9979258491055224,False
cic_ids2017_v2,dnn_5class_smote,3,fixed_risk_crc,0.05,0.19912013198020298,0.9429223744292238,False
