dataset,exchangeability,model,score,budget_frac,scope,n,bound_three_stage,bound_two_stage,bound_calibration_only,empirical_recall_at_k,empirical_recall_at_tau,n_selected_at_tau,k,n_attacks_dep,violation_rate_three_stage,violation_rate_two_stage,violation_rate_calibration_only
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,rare_weighted,0.1,R2L,200,0.9575597834778801,0.9629313838772322,0.9704312679914123,0.4682454331879631,0.48555270431975367,1739.605,1127.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,rare_weighted,0.1,all_attacks,200,0.06631840435568431,0.08748864215321747,0.09342508978409984,0.16031713131988026,0.23391095216463598,1739.605,1127.0,6405.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,rare_weighted,0.2,DoS,200,0.030028319871344942,0.06241249753829597,0.06912646356549358,0.06656816538522499,0.2731796875683152,3508.225,2254.0,3723.0,0.01,0.56,0.61
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,rare_weighted,0.2,Probe,200,0.9930384821205913,0.9939667249565213,0.9967736488959938,0.765927567227168,0.9082642690710169,3508.225,2254.0,1207.5,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,rare_weighted,0.2,R2L,200,0.9575597834778801,0.9629313838772322,0.9704312679914123,0.4866111649888619,0.5455826970234283,3508.225,2254.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,rare_weighted,0.2,all_attacks,200,0.22858144320713034,0.2573313320233861,0.2663919001417379,0.29701417905154454,0.45766195247583996,3508.225,2254.0,6405.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.01,DoS,200,0.011640142033567486,0.01921058490496048,0.023190739298182616,0.026718915717696065,0.0046839732487970265,17.455,113.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.01,Probe,200,0.0,0.0,0.00036135005226515436,0.0064785710100333785,8.322218594174001e-06,17.455,113.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.01,R2L,200,0.0,0.0,0.0,0.0,0.0,17.455,113.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.01,all_attacks,200,0.009625447770044706,0.015737642648434993,0.01845746102665578,0.016745372981419877,0.0027236117111503807,17.455,113.0,6405.0,0.0,0.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.02,DoS,200,0.03118782971332929,0.04308587928528352,0.04882225215882889,0.05505774083652991,0.011911476018016908,54.665,225.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.02,Probe,200,0.0,0.0,0.0003734679740617247,0.006908913989668448,0.006457893959292948,54.665,225.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.02,R2L,200,0.0,0.0,0.0,0.0,0.0,54.665,225.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.02,all_attacks,200,0.025282750966296064,0.03461179073130198,0.03852410710475015,0.033292146907780325,0.008138184633164009,54.665,225.0,6405.0,0.0,0.995,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.05,DoS,200,0.09928513181574906,0.1191939274677335,0.12814534514519527,0.14347555370166548,0.037401337448955616,156.325,564.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.05,Probe,200,0.0,4.2016806722685e-06,0.0009635845672624988,0.008048137094095398,0.0064785710100333785,156.325,564.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.05,R2L,200,0.0,0.0,0.0,0.0,0.0,156.325,564.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.05,all_attacks,200,0.07904255994597136,0.09465618624448816,0.10080244661550732,0.08488005383351385,0.022954349751914727,156.325,564.0,6405.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.1,DoS,200,0.22079541149565396,0.24844914350483358,0.2602403962325192,0.29273106509839275,0.08497381344846638,340.385,1127.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.1,Probe,200,0.001117346229218865,0.004110294158937249,0.008032200399204464,0.012781778856792271,0.007273490783797898,340.385,1127.0,1207.5,0.0,0.0,0.085
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.1,R2L,200,0.0,0.0,0.0,0.0,0.0,340.385,1127.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.1,all_attacks,200,0.1752335041665315,0.19769977659114102,0.2059841350028609,0.1724934159205901,0.05074577435044361,340.385,1127.0,6405.0,0.955,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.2,DoS,200,0.46551068176059796,0.5042451478554419,0.517724139925515,0.5788467747139198,0.2922890743743443,1125.37,2254.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.2,Probe,200,0.04532823093382962,0.04942845133699768,0.06050544315105792,0.06221209306722996,0.012749081663822543,1125.37,2254.0,1207.5,0.015,0.04,0.4
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.2,R2L,200,0.0,0.0,0.0,0.0,0.0,1125.37,2254.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_cw,uncalibrated,0.2,all_attacks,200,0.37800083163933157,0.40857823286262374,0.41870697633082943,0.3480525877455185,0.17224196833688069,1125.37,2254.0,6405.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.01,DoS,200,0.008814386783230453,0.014899592028230036,0.01844722372450597,0.02366478896625356,0.010880487963377592,52.525,113.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.01,Probe,200,0.004234825234810077,0.009119920151352299,0.014472134315870872,0.017715706220916685,0.0083886841834995,52.525,113.0,1207.5,0.0,0.015,0.235
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.01,R2L,200,0.0003160819866444265,0.000970481610164332,0.001924342800721452,0.0002978773881047715,0.00027025245369721203,52.525,113.0,1445.0,0.105,0.24,0.405
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.01,all_attacks,200,0.009593494189219214,0.015704913930338734,0.018421779464618072,0.017167526013106185,0.007971460909617051,52.525,113.0,6405.0,0.0,0.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.02,DoS,200,0.024172946758182108,0.033643418750053396,0.038771885415377086,0.04722577417953556,0.024517265538244362,117.07,225.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.02,Probe,200,0.01587194198560205,0.0242999657778708,0.032420340327487224,0.03543716867335092,0.018402131633008807,117.07,225.0,1207.5,0.0,0.035,0.355
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.02,R2L,200,0.001682669742748296,0.003252639702468206,0.005185989805430368,0.0003569637391873545,0.00029775388886750303,117.07,225.0,1445.0,0.315,0.425,0.6
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.02,all_attacks,200,0.02524534507378532,0.03457282343504381,0.03848349855313518,0.03421878549780974,0.01779115192339047,117.07,225.0,6405.0,0.0,0.735,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.05,DoS,200,0.07820867613353029,0.09436703387487907,0.10247933446809764,0.1187897906817539,0.06694634455724928,317.885,564.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.05,Probe,200,0.0604764981539778,0.07536776349163006,0.08860968790810997,0.08836510202185362,0.049624826060643216,317.885,564.0,1207.5,0.0,0.11,0.515
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.05,R2L,200,0.009428638724940012,0.013821607183222834,0.018023110315037432,0.0006135410395248356,0.00043277196549755553,317.885,564.0,1445.0,0.585,0.65,0.765
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.05,all_attacks,200,0.0789942157825881,0.09460162594498771,0.1007518062507437,0.08586249531930461,0.048381600695952924,317.885,564.0,6405.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.1,DoS,200,0.17558608868311004,0.19876441312740614,0.20969981585385966,0.23757221609937798,0.1410052364324644,669.73,1127.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.1,Probe,200,0.14650881179698244,0.16938783483972195,0.1877284695709266,0.17564275540166335,0.10501324815296088,669.73,1127.0,1207.5,0.015,0.37,0.74
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.1,R2L,200,0.030086059339052004,0.038645284522023815,0.04565434718466917,0.0010604553615070544,0.000699988149069935,669.73,1127.0,1445.0,0.715,0.815,0.905
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.1,all_attacks,200,0.17516567576692604,0.1976287963919167,0.20591189472277466,0.17146628181015322,0.10194110307874073,669.73,1127.0,6405.0,0.98,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.2,DoS,200,0.38215451093585046,0.4138560219839736,0.4271795775166393,0.4752156646840752,0.29260682965049084,1389.05,2254.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.2,Probe,200,0.33504368970974513,0.36706187253672995,0.39009067411335946,0.35130557587956096,0.21696288750155174,1389.05,2254.0,1207.5,0.195,0.805,0.995
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.2,R2L,200,0.08591951864696419,0.1001012655450349,0.11103412201377201,0.0018745428081934415,0.001244790232130983,1389.05,2254.0,1445.0,0.91,0.96,0.985
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,calibrated_attack_prob,0.2,all_attacks,200,0.3779018358839098,0.4084776676526707,0.4186049690748775,0.3429677783453286,0.21131769774197867,1389.05,2254.0,6405.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.01,DoS,200,0.0,0.0,5.6465218800414285e-08,0.0011407837142571335,0.0017547826110263982,120.075,113.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.01,Probe,200,0.0,0.0,9.902123642480452e-05,0.005960835880537142,0.006441208500815701,120.075,113.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.01,R2L,200,0.47617864032130625,0.8784290782866971,0.8916819109700298,0.05354898899550445,0.05648212616861669,120.075,113.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.01,all_attacks,200,0.006649471963931564,0.011975671733452249,0.014371068439715877,0.01624049562621471,0.017356519102065888,120.075,113.0,6405.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.02,DoS,200,0.0,6.6878298746575e-06,0.0003748920650831219,0.008329123222085037,0.01255609894384143,369.855,225.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.02,Probe,200,0.0,0.0018090520089131894,0.003939622907394248,0.015471314625574897,0.03986019371475142,369.855,225.0,1207.5,0.0,0.01,0.055
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.02,R2L,200,0.9278197267313502,0.9451027117298542,0.9542315234406581,0.10246159390861674,0.16947638788396024,369.855,225.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.02,all_attacks,200,0.012137298862310037,0.014377318616771478,0.016984701958055636,0.03349707684450962,0.05594190989484609,369.855,225.0,6405.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.05,DoS,200,1.3462574044155001e-06,9.367024765287001e-06,0.00041683702309757326,0.02289545142969536,0.02295865082851832,663.875,564.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.05,Probe,200,0.2057870561544035,0.2827394572557824,0.3044073642103361,0.13050659533323566,0.20530369630809647,663.875,564.0,1207.5,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.05,R2L,200,0.9421264461204367,0.9481843310402305,0.9570365623905674,0.19634008446348836,0.19635073856440402,663.875,564.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.05,all_attacks,200,0.05704961171173997,0.0723098140294661,0.07777210592701037,0.08534929702175098,0.09948654013384878,663.875,564.0,6405.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.1,DoS,200,1.3462574044155001e-06,9.367024765287001e-06,0.00041683702309757326,0.024014367790500864,0.02296536262276304,1017.0,1127.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.1,Probe,200,0.7123673872258709,0.8323285092524815,0.8493597824354815,0.5491190620668189,0.4808125636139006,1017.0,1127.0,1207.5,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.1,R2L,200,0.9421264461204367,0.9481843310402305,0.9570365623905674,0.19635783582865798,0.19635073856440402,1017.0,1127.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.1,all_attacks,200,0.15243144152249216,0.1747197844312815,0.18262715495978693,0.16485031934092073,0.15139733487981114,1017.0,1127.0,6405.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.2,DoS,200,0.16492081940597164,0.20206392257778574,0.21305511079216224,0.20614123208214089,0.10372763464406319,1845.89,2254.0,3723.0,0.0,0.34,0.765
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.2,Probe,200,0.9918433346678497,0.9927417977353623,0.9959666778962655,0.7855195377322508,0.7685628202883292,1845.89,2254.0,1207.5,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.2,R2L,200,0.9575597834778801,0.9629313838772322,0.9704312679914123,0.22175654572920794,0.22175654572920794,1845.89,2254.0,1445.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,rare_weighted,0.2,all_attacks,200,0.34056211729156743,0.3709920430205356,0.38095660753960436,0.32124052093497596,0.2585279543774549,1845.89,2254.0,6405.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.01,DoS,200,0.00981382165265019,0.017053847684772312,0.02082175535764911,0.01896676429786706,0.004847255027761019,29.375,113.0,3723.0,0.0,0.04,0.95
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.01,Probe,200,0.0019390164953800196,0.003401125462306627,0.007070602118274898,0.028473337126501547,0.008134643514739576,29.375,113.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.01,R2L,200,0.0,0.0,0.0,0.0,0.0,29.375,113.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.01,all_attacks,200,0.009625447770044706,0.015737642648434993,0.01845746102665578,0.016384980492797564,0.004349627062091262,29.375,113.0,6405.0,0.0,0.025,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.02,DoS,200,0.027045328783597077,0.037462679603453224,0.04284288715148527,0.039751324130975846,0.008590697458189033,45.245,225.0,3723.0,0.0,0.075,0.975
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.02,Probe,200,0.007976786657739973,0.012955242077418905,0.01921534798773195,0.05175298228869018,0.009032424208508022,45.245,225.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.02,R2L,200,0.0,0.0,0.0,0.0001039013874395165,0.0,45.245,225.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.02,all_attacks,200,0.025282750966296064,0.03461179073130198,0.03852410710475015,0.032869803172453395,0.00669428748676926,45.245,225.0,6405.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.05,DoS,200,0.08622477942361732,0.1004575608303996,0.10878540445740505,0.09319912972608545,0.02519938647759991,143.125,564.0,3723.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.05,Probe,200,0.035239307700663185,0.05672470033239112,0.0684879956092222,0.1532702082613597,0.03237971924734564,143.125,564.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.05,R2L,200,0.0,0.0,0.0,0.0003500634952316445,0.0,143.125,564.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.05,all_attacks,200,0.07904255994597136,0.09465618624448816,0.10080244661550732,0.0831033896672155,0.0207431777775025,143.125,564.0,6405.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.1,DoS,200,0.18216914430360312,0.20683560624980035,0.2179169332637227,0.21580484161006322,0.05462508854697944,314.375,1127.0,3723.0,0.0,0.01,0.71
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.1,Probe,200,0.12815381060502962,0.14613038665150574,0.16348481450323996,0.23540305585397384,0.07445175722216313,314.375,1127.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.1,R2L,200,0.0,0.0,0.0,0.0003500634952316445,0.0003500634952316445,314.375,1127.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.1,all_attacks,200,0.1752335041665315,0.19769977659114102,0.2059841350028609,0.1698186204168011,0.045845514185255426,314.375,1127.0,6405.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.2,DoS,200,0.37679494606645364,0.4096548895713758,0.4229603065319472,0.4755820069268885,0.15169593044492427,845.765,2254.0,3723.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.2,Probe,200,0.36949199228334,0.39826505241980364,0.42161328713373963,0.3639910736224045,0.20153120653994158,845.765,2254.0,1207.5,0.66,0.99,1.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.2,R2L,200,0.0,0.0,0.0,0.0003500634952316445,0.0003500634952316445,845.765,2254.0,1445.0,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,dnn_5class_smote,uncalibrated,0.2,all_attacks,200,0.37800083163933157,0.40857823286262374,0.41870697633082943,0.34498744197473846,0.12619069664886443,845.765,2254.0,6405.0,1.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.01,DoS,200,0.03554294417971245,0.041003166645169085,0.04520932822551383,0.022825123230338248,0.03363133571591925,166.92,113.0,3723.0,0.125,0.125,0.13
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.01,Probe,200,0.029985086678675946,0.0347434009555837,0.041450486020322766,0.01929873931593444,0.0292842328259179,166.92,113.0,1207.5,0.12,0.12,0.3
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.01,R2L,200,0.019976107893065788,0.022831559478831052,0.02656604941870853,0.000294887314796074,0.000336478638719655,166.92,113.0,1445.0,0.48,0.675,0.865
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.01,all_attacks,200,0.036824818102287396,0.042341229854738274,0.04559100654858378,0.01697495240535658,0.02513656550610255,166.92,113.0,6405.0,0.13,0.13,1.0
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.02,DoS,200,0.04874331774024396,0.057368549139164254,0.06295386254075808,0.04539134705058184,0.046301029236077484,228.895,225.0,3723.0,0.105,0.115,0.13
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.02,Probe,200,0.04054978781591901,0.04889299702967222,0.05812180058971918,0.039156325171686795,0.039805005122468484,228.895,225.0,1207.5,0.1,0.12,0.27
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.02,R2L,200,0.02434625157211502,0.02952496432348991,0.03524127493615158,0.000388078488741003,0.00036758485694331455,228.895,225.0,1445.0,0.84,0.925,0.99
nsl_kdd_v2,non-exchangeable by construction,rf_5class_cw,calibrated_attack_prob,0.02,all_attacks,200,0.05055540776225153,0.059168327209335014,0.06347237865106452,0.033853124611112,0.03448819450035646,228.895,225.0,6405.0,0.125,0.94,1.0
